"gbifID","datasetKey","occurrenceID","kingdom","phylum","class","order","family.x","genus","infraspecificEpithet","taxonRank","scientificName","verbatimScientificName","verbatimScientificNameAuthorship","countryCode","locality","stateProvince","occurrenceStatus","individualCount","publishingOrgKey","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","coordinatePrecision","elevation","elevationAccuracy","depth","depthAccuracy","eventDate","day","month","year","taxonKey","speciesKey","basisOfRecord","institutionCode","collectionCode","catalogNumber","recordNumber","identifiedBy","dateIdentified","license","rightsHolder","recordedBy","typeStatus","establishmentMeans","lastInterpreted","mediaType","issue","scientific_name","species_gbif","status_ref","valid_as_ref","valid_as_ref_habitat","family_ref","genus_ref","status_fb","family_fb","genus_fb","valid_as_fb"
1705745000,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:17138","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Cotejipe, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.55265,-53.496367,NA,NA,NA,NA,NA,NA,"2016-01-26",26,1,2016,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","16341","BIG2016012609",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:06.288,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705744965,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:17092","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Capanema, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.571183,-53.597967,NA,NA,NA,NA,NA,NA,"2016-02-24",24,2,2016,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","16295","BIG2016022404",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:06.262,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705744956,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:17117","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.511828,-53.6516,NA,NA,NA,NA,NA,NA,"2016-01-28",28,1,2016,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","16320","BIG2016012802",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:06.272,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705744942,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:17099","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Andrada, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.491583,-53.531967,NA,NA,NA,NA,NA,NA,"2016-02-23",23,2,2016,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","16302","BIG2016022305",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:06.26,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705744487,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16641","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","SANTO ANTÔNIO","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.673833,-53.854417,NA,NA,NA,NA,NA,NA,"2014-01-24",24,1,2014,2370934,2370934,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15848","BIG2014240101",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.211,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
1705744481,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16640","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","SANTO ANTÔNIO","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.673833,-53.854417,NA,NA,NA,NA,NA,NA,"2014-01-24",24,1,2014,2370934,2370934,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15847","BIG2014240101",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.212,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
1705744440,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16592","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.652911,-54.454167,NA,NA,NA,NA,NA,NA,"2010-10-20",20,10,2010,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15799","MAC2010102001",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.04,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705744417,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16605","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla tesay Casciotta & Almirón, 2009","Crenicichla tesay",NA,"BR","Rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.652911,-54.454167,NA,NA,NA,NA,NA,NA,"2012-02-08",8,2,2012,2371003,2371003,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15812","MAC2012020801",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.108,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla tesay Casciotta & Almirón 2009","Crenicichla tesay","Valid","Crenicichla tesay Casciotta & Almirón 2009","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla tesay"
1705744332,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16456","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Rio Iguacu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.58505,-54.535417,NA,NA,NA,NA,NA,NA,"2010-11-24",24,11,2010,2370934,2370934,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15665","MAC2010241102",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:05.339,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
1705744292,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:16463","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lepidota Heckel, 1840","Crenicichla lepidota","Heckel, 1840","BR","Rio Iguacu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.58505,-54.535417,NA,NA,NA,NA,NA,NA,"2011-01-26",26,1,2011,2370934,2370934,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15672","MAC2011260102",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:05.337,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lepidota Heckel 1840","Crenicichla lepidota","Synonym","Saxatilia lepidota (Heckel 1840)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla lepidota"
1705743639,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:15798","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Ribeirão Azul, bacia do rio Ivaí","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.97825,-51.394222,NA,NA,NA,NA,NA,NA,"2015-04-23",23,4,2015,2371008,2371008,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15071","ACH2015042304",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:02.559,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
1705743627,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:15819","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Afluente do rio Paranapanema","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.271583,-51.365611,NA,NA,NA,NA,NA,NA,"2013-08-06",6,8,2013,2371008,2371008,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","15087","ACH2013080603",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:02.227,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
1705743068,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:15222","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla jaguarensis","Haseman, 1911","BR","Rio Três Bocas, usina. Londrina","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385342,-51.076142,NA,NA,NA,NA,NA,NA,"2006-12-05",5,12,2006,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","14646","LGC2006120501",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.079,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
1705742978,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:15145","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla niederleinii (Holmberg, 1891)","Crenicichla niederleinii","(Holmberg, 1891)","BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2015-08-17",17,8,2015,2371014,2371014,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","14575","JLB2015081701",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:05.278,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla niederleinii (Holmberg 1891)","Crenicichla niederleinii","Uncertain","Crenicichla niederleinii (Holmberg 1891) (Uncertain status)","Not found","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla niederleinii"
1705742627,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:14731","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Jacutinga, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.442228,-53.442431,NA,NA,NA,NA,NA,NA,"2011-04-15",15,4,2011,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","14180","CDT2011041502",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.853,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705742598,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:14727","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.447864,-53.446447,NA,NA,NA,NA,NA,NA,"2012-08-20",20,8,2012,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","14176","CDT2012082001",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.869,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705741709,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:13843","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Andrada, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.46005,-53.531025,NA,NA,NA,NA,NA,NA,"2015-01-23",23,1,2015,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","13310",NA,NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.532,NA,"GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705741705,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:13834","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla yaha Casciotta, Almirón & Gómez, 2006","Crenicichla yaha",NA,"BR","Rio Cotejipe, afluente do rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.588067,-53.49905,NA,NA,NA,NA,NA,NA,"2014-02-20",20,2,2014,2370947,2370947,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","13301",NA,NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.501,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla yaha Casciotta, Almirón & Gómez 2006","Crenicichla yaha","Valid","Crenicichla yaha Casciotta, Almirón & Gómez 2006","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla yaha"
1705741577,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:13765","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla iguassuensis Haseman, 1911","Crenicichla iguassuensis","Haseman, 1911","BR","Rio Iguaçu","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.541717,-53.51055,NA,NA,NA,NA,NA,NA,"2014-11-18",18,11,2014,2370942,2370942,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","13232",NA,NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.78,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;PRESUMED_SWAPPED_COORDINATE;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla iguassuensis Haseman 1911","Crenicichla iguassuensis","Valid","Crenicichla iguassuensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla iguassuensis"
1705740922,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:13034","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla lacustris (Castelnau, 1855)","Crenicichla lacustris","(Castelnau, 1855)","BR","Rio Guaraqueçaba","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-25.225072,-48.281881,NA,NA,NA,NA,NA,NA,"2001-10-14",14,10,2001,2370975,2370975,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","12502","OAS2001101402",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:02.473,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla lacustris (Castelnau 1855)","Crenicichla lacustris","Valid","Crenicichla lacustris (Castelnau 1855)","freshwater, brackish","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla lacustris"
1705740770,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:12908","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla haroldoi Luengo & Britski, 1974","Crenicichla haroldoi","Luengo & Britski, 1974","BR","Rio Apucaraninha, ponte entre Fiú e aldeia indígena","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.744358,-50.939431,NA,NA,NA,NA,NA,NA,"2010-09-11",11,9,2010,2370933,2370933,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","12379","COP2010091102",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.41,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla haroldoi Luengo & Britski 1974","Crenicichla haroldoi","Valid","Crenicichla haroldoi Luengo & Britski 1974","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla haroldoi"
1705740169,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:12344","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla britskii Kullander, 1982","Crenicichla britskii","Kullander, 1982","BR","Córrego Água Mole, na Fazneda Água Mole, médio-foz após represa","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-22.634722,-52.821944,NA,NA,NA,NA,NA,NA,"2006-07-04",4,7,2006,2371008,2371008,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","11815","FCJ2006070402",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:03.703,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla britskii Kullander 1982","Crenicichla britskii","Synonym","Saxatilia britskii (Kullander 1982)","freshwater","Cichlidae","Saxatilia","Valid","Cichlidae","Crenicichla","Crenicichla britskii"
1705739837,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:11945","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla  jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-05-22",22,5,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","11443","JDM2014052201",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:04.535,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
1705739827,"4c0c4e7f-6a80-4632-9a9d-7a5fc9501c5d","BR:UEL:MZUEL-Peixes:11946","Animalia","Chordata",NA,"Perciformes","Cichlidae","Crenicichla",NA,"SPECIES","Crenicichla jaguarensis Haseman, 1911","Crenicichla  jaguarensis",NA,"BR","Ribeirão Três Bocas, tributário do rio Tibagi, no Parque Ecológico Dr. Daisaku Ikeda","Paraná","PRESENT",NA,"b081673d-44bb-437a-8e69-750950afa49c",-23.385,-51.075833,NA,NA,NA,NA,NA,NA,"2014-07-22",22,7,2014,2370980,2370980,"PRESERVED_SPECIMEN","UEL","MZUEL-Peixes","11444","JDM2014072201",NA,NA,"CC_BY_NC_4_0",NA,NA,NA,NA,2025-01-31 20:21:04.535,NA,"COORDINATE_ROUNDED;GEODETIC_DATUM_ASSUMED_WGS84;COLLECTION_MATCH_NONE;INSTITUTION_MATCH_FUZZY","Crenicichla jaguarensis Haseman 1911","Crenicichla jaguarensis","Valid","Crenicichla jaguarensis Haseman 1911","freshwater","Cichlidae","Crenicichla","Valid","Cichlidae","Crenicichla","Crenicichla jaguarensis"
